Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Publication.Date,Total.Occupants,Fatal.Serious.Injuries,Fatal.Serious.Rate,Destroyed,Aircraft.Type
20151013X85501,Accident,CEN15WA440,2015-07-18,"Munster, Eswatini",Eswatini,462849N,0081548E,,Münster,Non-Fatal,Substantial,Airplane,HB-KDF,Maule,MX7,No,1.0,Reciprocating,,,0.0,3.0,1.0,0.0,,,25-09-2020,4.0,3.0,0.75,0,Maule MX7
20150719X02305,Accident,WPR15LA217,2015-07-19,"Las Vegas, NV",United States,035560N,0011580W,KHND,Henderson Exec,Non-Fatal,Destroyed,Airplane,N8740E,Piper,PA 28-181,No,1.0,Reciprocating,091,Personal,0.0,0.0,4.0,0.0,Vmc,"The engine's inability to produce full-rated power due to wear on internal engine components, which resulted in a loss of altitude and subsequent landing on uneven terrain. Contributing to the accident was the airplane owner's failure to maintain the engine in accordance with the manufacturer's recommended guidance.",25-09-2020,4.0,0.0,0.0,1,Piper PA 28-181
20150721X25227,Accident,ERA15LA273,2015-07-19,"Wilmington, NC",United States,341616N,0775410W,ILM,WILMINGTON INTL,Non-Fatal,Substantial,Airplane,N829T,Beech,35-C33,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot's failure to ensure that the landing gear was in the down and locked position before touchdown, which resulted in a landing with the gear in transit.",25-09-2020,1.0,0.0,0.0,0,Beech 35-C33
20150721X30025,Accident,ERA15LA274,2015-07-19,"Linden, NJ",United States,040373N,0741440W,LDJ,LINDEN,Non-Fatal,Substantial,Airplane,N962SP,Cessna,172S,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,4.0,Vmc,"The pilot’s delayed decision to reject the takeoff, which resulted in a runway overrun. Contributing to the accident was the pilot’s failure to properly configure the flaps for maximum takeoff performance with the airplane near its maximum gross weight. ",25-09-2020,4.0,0.0,0.0,0,Cessna 172S
20150722X71220,Accident,GAA15CA193,2015-07-19,"Oxford, IA",United States,414530N,0914316W,IA24,GREEN CASTLE,Non-Fatal,Substantial,Airplane,N45508,Luscombe,8A,No,1.0,Reciprocating,091,Personal,0.0,1.0,0.0,1.0,Vmc,"The pilot's selection of unsuitable terrain for takeoff based on the runway and density altitude conditions, which resulted in a runway excursion and impact with terrain.",25-09-2020,2.0,1.0,0.5,0,Luscombe 8A
20150722X81510,Accident,ERA15WA275,2015-07-19,"Sucua, Spain",Spain,022859S,0078101W,XMS,Edmund Carvajal,Non-Fatal,Destroyed,Airplane,HC-CLR,Cessna,206G,No,,Reciprocating,NUSN,Unknown,0.0,0.0,1.0,0.0,Vmc,,25-09-2020,1.0,0.0,0.0,1,Cessna 206G
20150729X51240,Accident,ERA15WA290,2015-07-19,"Rio Verde, Brazil",Brazil,175224S,0505619W,SWLC,General Leite De Castro,Fatal,Destroyed,Airplane,PR-ITO,Cessna,210D,No,,,NUSN,Unknown,1.0,1.0,0.0,0.0,,,,2.0,2.0,1.0,1,Cessna 210D
20150721X13320,Accident,ANC15FA050,2015-07-20,"Trapper Creek, AK",United States,621938N,0150168W,,,Fatal,Destroyed,Airplane,N734VB,Cessna,U206G,No,1.0,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,Vmc,"The pilot's failure to maintain clearance from trees while intentionally maneuvering close to the ground.
",25-09-2020,1.0,1.0,1.0,1,Cessna U206G
20150729X83049,Accident,ANC15CA058,2015-07-20,"Mekoryuk, AK",United States,060236N,0166168W,,,Non-Fatal,Substantial,Airplane,N3392J,Cessna,150G,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,The pilot's improper decision to land on an unsuitable landing surface which resulted in a nose over.,25-09-2020,2.0,0.0,0.0,0,Cessna 150G
20150729X84008,Accident,ANC15CA059,2015-07-20,"Beluga, AK",United States,555511N,1592923W,,,Non-Fatal,Substantial,Airplane,N2868P,Piper,PA 18A 150,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"The pilot's decision to land with insufficient obstacle clearance.

The pilot's failure to maintain directional control after landing resulting in a collision with terrain.",25-09-2020,2.0,0.0,0.0,0,Piper PA 18A 150
20150721X95723,Accident,WPR15LA220,2015-07-21,"Prichard, ID",United States,474041N,0115569W,,,Non-Fatal,Substantial,Airplane,N759LV,Cessna,182Q,No,1.0,Reciprocating,091,Aerial Observation,0.0,0.0,0.0,2.0,Vmc,A total loss of engine power due to the fatigue failure of the No. 6 cylinder piston pin.,25-09-2020,2.0,0.0,0.0,0,Cessna 182Q
20150727X42358,Accident,ANC15LA056,2015-07-21,"Dillingham, AK",United States,005930N,1583453W,0Z3,SHANNONS POND,Non-Fatal,Substantial,Airplane,N8761C,Piper,PA 18-150,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"The pilot's failure to attain adequate airspeed during initial climb after takeoff, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's improper decision to continue a takeoff even though the airplane was not airborne by the planned takeoff decision point.",25-09-2020,2.0,0.0,0.0,0,Piper PA 18-150
20150721X22557,Accident,CEN15FA310,2015-07-22,"Auburn, WY",United States,424740N,0111049W,,,Fatal,Destroyed,Airplane,N8362H,Aeronca,7BCM (L-16A),No,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,Vmc,"The pilot's failure to maintain airspeed while turning at low altitude, which resulted in the airplane exceeding its critical angle-of-attack and entering an aerodynamic stall.
",25-09-2020,2.0,2.0,1.0,1,Aeronca 7BCM (L-16A)
20150722X35237,Accident,ERA15FA277,2015-07-22,"Lake Wales, FL",United States,275332N,0813643W,X07,Lake Wales Airport,Fatal,Destroyed,Airplane,N610DA,Cirrus Design Corp,SR20,No,1.0,Reciprocating,091,Instructional,1.0,0.0,1.0,0.0,Vmc,"A partial loss of engine power due to oil starvation. Contributing was the flight instructor's failure to maintain control of the airplane during an aborted emergency landing, and his delayed decision to deploy the airplane's parachute system.",25-09-2020,2.0,1.0,0.5,1,Cirrus Design Corp SR20
20150722X51858,Accident,CEN15FA311,2015-07-22,"Oshkosh, WI",United States,435929N,0883255W,OSH,Wittman Regional Airport,Non-Fatal,Substantial,Airplane,N4BP,Piper,PA-46-310P,No,1.0,Reciprocating,091,Personal,0.0,2.0,3.0,0.0,Vmc,"The pilot's failure to perform a go-around after receiving a modified landing clearance and his failure to maintain adequate airspeed while maneuvering to land, which resulted in the airplane exceeding its critical angle of attack in a steep bank and entering an accelerated stall at a low altitude. 
",25-09-2020,5.0,2.0,0.4,0,Piper PA-46-310P
20150723X30553,Accident,CEN15LA313,2015-07-22,"Perry, OK",United States,036234N,0971622W,KF22,Perry Municipal,Non-Fatal,Substantial,Airplane,N2789K,Luscombe,8E,No,,,091,Personal,0.0,0.0,1.0,0.0,Vmc,The pilot's incapacitation and subsequent loss of airplane control due to heat exhaustion.,25-09-2020,1.0,0.0,0.0,0,Luscombe 8E
20150723X33213,Accident,ANC15CA053,2015-07-22,"Kasilof, AK",United States,060171N,1522729W,,,Non-Fatal,Substantial,Airplane,N206CL,Cessna,U206F,No,,Reciprocating,091,Business,0.0,0.0,0.0,1.0,Vmc,"The pilot's selection of unsuitable terrain for takeoff, which resulted in a jammed elevator and subsequent loss of control and collision with terrain.",25-09-2020,1.0,0.0,0.0,0,Cessna U206F
20150723X82826,Accident,ANC15CA054,2015-07-22,"Talkeetna, AK",United States,062271N,1494722W,,,Non-Fatal,Substantial,Airplane,N323DH,Piper,PA 18-150,No,1.0,Reciprocating,091,Positioning,0.0,0.0,0.0,1.0,Vmc,"The pilot's inadequate compensation for wind conditions, and improper recovery from a bounced landing resulting in a loss of control and collision with terrain.",25-09-2020,1.0,0.0,0.0,0,Piper PA 18-150
20150723X91538,Accident,GAA15CA194,2015-07-22,"Monte Vista, CO",United States,373143N,0106245W,MVI,MONTE VISTA MUNICIPAL,Non-Fatal,Substantial,Airplane,N402KN,Air Tractor Inc,AT 402B,No,1.0,Turbo Prop,137,Aerial Application,0.0,0.0,0.0,1.0,Vmc,"The pilot's failure to maintain directional control during the landing, which resulted in a runway excursion and collision with objects.",25-09-2020,1.0,0.0,0.0,0,Air Tractor Inc AT 402B
20150727X53423,Accident,CEN15LA319,2015-07-22,"Rozet, WY",United States,441642N,1051220W,22WY,Kissack/Reynolds Airport,Non-Fatal,Substantial,Airplane,N3344Y,Cessna,182E,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The loss of engine power for reasons that could not be determined because an examination of the engine did not reveal any anomalies that would have precluded normal operation.",25-09-2020,1.0,0.0,0.0,0,Cessna 182E
20150727X44635,Incident,ENG15RA028,2015-07-23,"Riyadh, Saudi Arabia, Saudi Arabia",Saudi Arabia,,,KSA,King Khalid International,Non-Fatal,Unknown,Airplane,HL8211,Airbus,A330 - 223,No,,Turbo Fan,,,0.0,0.0,0.0,198.0,,,25-09-2020,198.0,0.0,0.0,0,Airbus A330 - 223
20150723X32606,Accident,ANC15CA052,2015-07-23,"Wasilla, AK",United States,613654N,0149378W,,,Non-Fatal,Substantial,Airplane,N5722B,Cessna,182,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,4.0,Vmc,"The pilot's failure to ensure adequate fuel was onboard to complete the flight, which resulted in fuel exhaustion and the subsequent loss of engine power. Contributing to the accident was the improperly calibrated fuel quantity indication system.",25-09-2020,4.0,0.0,0.0,0,Cessna 182
20150726X03836,Accident,ERA15LA282,2015-07-23,"Waynesboro, VA",United States,038426N,0785658W,W13,Eagle's Nest Airport,Non-Fatal,Substantial,Airplane,N91418,North American,NAVION,No,1.0,Reciprocating,091,Personal,0.0,1.0,1.0,0.0,Vmc,The pilot's early rotation of the airplane and his failure to attain a positive climb rate during takeoff with the airplane near its aft center of gravity limit from a runway with little margin for error.,25-09-2020,2.0,1.0,0.5,0,North American NAVION
20150727X44531,Accident,GAA15CA201,2015-07-23,"Warsaw, MO",United States,382052N,0932043W,RAW,WARSAW MUNI,Non-Fatal,Substantial,Airplane,N81686,Aeronca,7BCM,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot's failure to maintain directional control during landing, which resulted in a runway excursion and a collision with terrain.",25-09-2020,1.0,0.0,0.0,0,Aeronca 7BCM
20150728X80758,Accident,CEN15CA324,2015-07-23,"San Antonio, TX",United States,292013N,0982816W,SSF,Stinson Municipal Airport,Non-Fatal,Substantial,Airplane,N5542M,Aero Commander,100,No,1.0,Reciprocating,091,Business,0.0,1.0,1.0,0.0,Vmc,The pilot's improper decision to attempt flight with an unairworthy airplane and improper starting procedure that resulted in an uncontrolled takeoff without the pilot aboard. Contributing was the inoperative airplane battery/engine starter.,25-09-2020,2.0,1.0,0.5,0,Aero Commander 100
20150729X01126,Accident,ERA15LA289,2015-07-23,"Fort Lauderdale, FL",United States,261146N,0080105W,FXE,Fort Lauderdale Executive,Non-Fatal,Substantial,Airplane,N4631J,Piper,PA-28R-180,No,1.0,Reciprocating,091,Instructional,0.0,0.0,0.0,2.0,Vmc,"The undetected fatigue cracks in the engine and nose landing gear (NLG) strut mount assembly, which prevented the proper alignment of the NLG after it was extended and the pilots from being able to maintain directional control after touchdown.",25-09-2020,2.0,0.0,0.0,0,Piper PA-28R-180
20150803X45031,Accident,GAA15CA208,2015-07-23,"North Vernon, IN",United States,039242N,0853613W,OVO,NORTH VERNON,Non-Fatal,Substantial,Airplane,N133VU,Cessna,172R,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot's failure to maintain pitch control during the landing touchdown, resulting in a hard landing.",25-09-2020,1.0,0.0,0.0,0,Cessna 172R
20150810X74120,Accident,GAA15CA220,2015-07-23,"Apopka, FL",United States,284226N,0813454W,X04,ORLANDO APOPKA,Non-Fatal,Substantial,Airplane,N704SB,Cessna,150M,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,"Following a bird strike during takeoff, the pilot's decision to land without sufficient runway remaining to safely stop the airplane, which resulted in an over-run, collision with terrain, and nose over.",25-09-2020,2.0,0.0,0.0,0,Cessna 150M
20150724X22847,Accident,ANC15CA055,2015-07-24,"Skweetna, AK",United States,615550N,1514351W,,,Non-Fatal,Substantial,Airplane,N3085G,Champion,7GCBC,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,2.0,Vmc,The pilot's improper decision to land on an unsuitable landing surface which resulted in a nose over.,25-09-2020,2.0,0.0,0.0,0,Champion 7GCBC
20150728X52220,Accident,ERA15LA287,2015-07-24,"Southside, WV",United States,384319N,0815741W,,,Non-Fatal,Substantial,Airplane,N92653,Piper,J3C 65,No,1.0,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,Vmc,"The pilot’s exhaustion of the airplane’s fuel supply, which resulted in a total loss of engine power. Contributing to the outcome was the pilot’s failure to secure the engine before the forced landing.",25-09-2020,1.0,1.0,1.0,0,Piper J3C 65
20150729X33718,Accident,CEN15FA325,2015-07-24,"Truth or Consequences, NM",United States,033152N,1071737W,TCS,TRUTH OR CONSEQUENCES MUNI,Fatal,Substantial,Airplane,N32401,Piper,PA-28-151,No,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,Vmc,The student pilot's improper decision to conduct a flight in dark night conditions without a solo night flight endorsement and his subsequent loss of airplane control.,25-09-2020,2.0,2.0,1.0,0,Piper PA-28-151
20151021X50032,Incident,CEN15RA446,2015-07-24,"Geneva, Eswatini",Eswatini,,,,,,Unknown,Airplane,N990FV,Cessna,525,No,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0,Cessna 525
20150725X03453,Accident,ERA15LA281,2015-07-25,"Albertson, NC",United States,035713N,0077475W,NONE,Private Strip,Non-Fatal,Substantial,Airplane,N731MB,Cessna,A188B,No,1.0,Reciprocating,137,Aerial Application,0.0,1.0,0.0,0.0,Vmc,"The pilot’s failure to maintain clearance from wires during takeoff due to his impairment from alcohol use.  ",03-12-2020,1.0,1.0,1.0,0,Cessna A188B
20150727X15218,Accident,WPR15LA223,2015-07-25,"North Las Vegas, NV",United States,361223N,1151124W,VGT,NORTH LAS VEGAS,Non-Fatal,Substantial,Airplane,N6152M,Stinson,108 - 3,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The partial loss of engine power due to a degraded cylinder exhaust valve seal, which resulted in low cylinder compression.",25-09-2020,1.0,0.0,0.0,0,Stinson 108 - 3
20150727X41011,Accident,CEN15LA318,2015-07-25,"Millbury, OH",United States,413336N,0083280W,TDZ,Toledo Executive Airpot,Fatal,Substantial,Airplane,C-GTAO,Piper,PA38 - 112,No,1.0,Reciprocating,091,Personal,1.0,0.0,0.0,0.0,Vmc,"A loss of engine power due to three of the engine valve adjustment mechanisms backing out, which resulted from improper maintenance.",25-09-2020,1.0,1.0,1.0,0,Piper PA38 - 112
20150728X50919,Accident,ERA15LA285,2015-07-25,"Perkasie, PA",United States,402321N,0751726W,CKZ,Pennridge Airport,Non-Fatal,Substantial,Airplane,N777EX,Piper,PA-28-151,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot's failure to use the mixture control to override a throttle anomaly and reduce engine power, which resulted in excessive airspeed upon landing and a subsequent runway overrun. Contributing to the accident was the pilot’s inability to reduce the engine power via the throttle control for reasons that could not be determined because a postaccident examination and test run of the engine revealed no anomalies.",25-09-2020,1.0,0.0,0.0,0,Piper PA-28-151
20150728X51412,Accident,ERA15LA286,2015-07-25,"Poughkeepsie, NY",United States,413736N,0073533W,POU,Dutchess County Airport,Non-Fatal,Substantial,Airplane,N6677D,Beech,A36,No,1.0,Reciprocating,091,Personal,0.0,1.0,0.0,1.0,Vmc,"A leaking fuel discharge fitting, which resulted in a partial loss of engine power and an off-airport, gear-up landing.",25-09-2020,2.0,1.0,0.5,0,Beech A36
20150730X23141,Accident,GAA15CA205,2015-07-25,"Shelter Island, NY",United States,041418N,0721936W,49NY,WESTMORELAND,Non-Fatal,Substantial,Airplane,N5820V,Boeing,B75N1,No,1.0,Reciprocating,091,Personal,0.0,1.0,0.0,0.0,Vmc,"The pilot's failure to maintain pitch control during the landing roll, resulting in a nose over.",25-09-2020,1.0,1.0,1.0,0,Boeing B75N1
20150731X02207,Accident,GAA15CA206,2015-07-25,"Duluth, MN",United States,041227N,0832327W,DYT,SKY HARBOR,Non-Fatal,Substantial,Airplane,N1650X,Cessna,T210L,No,1.0,Reciprocating,091,Personal,0.0,0.0,0.0,1.0,Vmc,"The pilot's failure to extend the landing gear prior to landing, which resulted in substantial damage to the fuselage during landing. Contributing to the accident was the pilot's diverted attention to another airplane in the vicinity and that he inaccurately perceived the gear warning horn annunciator as the TCAS annunciator.",25-09-2020,1.0,0.0,0.0,0,Cessna T210L
20150726X81208,Accident,CEN15FA316,2015-07-26,"Colbert, OK",United States,033485N,0962757W,,,Fatal,Substantial,Airplane,N252G,Beech,V35B,No,1.0,Reciprocating,091,Personal,2.0,0.0,0.0,0.0,Vmc,"The pilot's failure to properly position the fuel selector, which resulted in a total loss of engine power due to fuel starvation. Contributing to the severity of the accident was the pilot's failure to select an appropriate location for a forced landing, which resulted in the airplane impacting trees. Contributing to the accident was the air traffic controller's failure to provide the pilot accurate information on nearby emergency airport and airfields and the pilot's failure to properly follow the airplane's emergency procedures in the Pilot's Operating Handbook that would have led him to properly position the fuel selector and restore fuel flow to the engine.",25-09-2020,2.0,2.0,1.0,0,Beech V35B
20150726X91421,Accident,ERA15LA283,2015-07-26,"Iuka, MS",United States,344554N,0088955W,15M,IUKA,Non-Fatal,Substantial,Airplane,N195AP,Cessna,195A,No,1.0,Reciprocating,091,Personal,0.0,2.0,0.0,0.0,Vmc,A total loss of engine power for reasons that could not be determined because a postaccident examination of the engine and fuel system found no mechanical anomalies that would have precluded normal operation.,25-09-2020,2.0,2.0,1.0,0,Cessna 195A
20150730X31026,Accident,ANC15WA060,2015-07-26,"Tokyo, Japan",Japan,354016N,1393137E,,,Fatal,Destroyed,Airplane,JA4060,Piper,PA46 - 350P,No,,Reciprocating,,,2.0,0.0,3.0,0.0,,,25-09-2020,5.0,2.0,0.4,1,Piper PA46 - 350P
20150730X61616,Accident,ANC15WA061,2015-07-26,"SEIBERT LAKE, Canada",Canada,544337N,1111544W,,,Fatal,Unknown,Airplane,C-FWVQ,Cessna,182,No,,,,,1.0,0.0,0.0,0.0,,,25-09-2020,1.0,1.0,1.0,0,Cessna 182
20150806X95619,Accident,WPR15LA234,2015-07-26,"Dixie, ID",United States,452348N,0115290W,C48,WILSON BAR USFS,Non-Fatal,Substantial,Airplane,N52095,Cessna,180J,No,1.0,Reciprocating,135,,0.0,0.0,0.0,4.0,Vmc,"The failure of the right brake hydraulic line during taxi due to fatigue, which caused a loss of hydraulic fluid and rendered the brake inoperative. 
",25-09-2020,4.0,0.0,0.0,0,Cessna 180J
